,date,county,state,fips,cases,deaths,new_cases,new_deaths,roll_new_cases,roll_new_deaths
259074,2020-06-21,Santa Cruz,California,6087.0,296,3,10.0,0.0,5.571428571428571,0.0
262202,2020-06-22,Santa Cruz,California,6087.0,296,3,0.0,0.0,5.571428571428571,0.0
265332,2020-06-23,Santa Cruz,California,6087.0,322,3,26.0,0.0,8.857142857142858,0.0
268463,2020-06-24,Santa Cruz,California,6087.0,330,3,8.0,0.0,8.714285714285714,0.0
271599,2020-06-25,Santa Cruz,California,6087.0,337,3,7.0,0.0,9.142857142857142,0.0
274740,2020-06-26,Santa Cruz,California,6087.0,344,3,7.0,0.0,8.714285714285714,0.14285714285714285
277889,2020-06-27,Santa Cruz,California,6087.0,349,3,5.0,0.0,9.0,0.0
281038,2020-06-28,Santa Cruz,California,6087.0,349,3,0.0,0.0,7.571428571428571,0.0
284186,2020-06-29,Santa Cruz,California,6087.0,349,3,0.0,0.0,7.571428571428571,0.0
287334,2020-06-30,Santa Cruz,California,6087.0,379,3,30.0,0.0,8.142857142857142,0.0
290486,2020-07-01,Santa Cruz,California,6087.0,399,3,20.0,0.0,9.857142857142858,0.0
293641,2020-07-02,Santa Cruz,California,6087.0,410,3,11.0,0.0,10.428571428571429,0.0
296798,2020-07-03,Santa Cruz,California,6087.0,417,3,7.0,0.0,10.428571428571429,0.0
299961,2020-07-04,Santa Cruz,California,6087.0,455,3,38.0,0.0,15.142857142857142,0.0
303126,2020-07-05,Santa Cruz,California,6087.0,466,3,11.0,0.0,16.714285714285715,0.0
306291,2020-07-06,Santa Cruz,California,6087.0,467,3,1.0,0.0,16.857142857142858,0.0
309460,2020-07-07,Santa Cruz,California,6087.0,501,3,34.0,0.0,17.428571428571427,0.0
312631,2020-07-08,Santa Cruz,California,6087.0,503,3,2.0,0.0,14.857142857142858,0.0
315807,2020-07-09,Santa Cruz,California,6087.0,509,3,6.0,0.0,14.142857142857142,0.0
318981,2020-07-10,Santa Cruz,California,6087.0,537,3,28.0,0.0,17.142857142857142,0.0
322161,2020-07-11,Santa Cruz,California,6087.0,568,3,31.0,0.0,16.142857142857142,0.0
325343,2020-07-12,Santa Cruz,California,6087.0,571,3,3.0,0.0,15.0,0.0
328530,2020-07-13,Santa Cruz,California,6087.0,573,3,2.0,0.0,15.142857142857142,0.0
331717,2020-07-14,Santa Cruz,California,6087.0,600,3,27.0,0.0,14.142857142857142,0.0
334911,2020-07-15,Santa Cruz,California,6087.0,639,3,39.0,0.0,19.428571428571427,0.0
338107,2020-07-16,Santa Cruz,California,6087.0,706,3,67.0,0.0,28.142857142857142,0.0
341304,2020-07-17,Santa Cruz,California,6087.0,736,3,30.0,0.0,28.428571428571427,0.0
344504,2020-07-18,Santa Cruz,California,6087.0,772,3,36.0,0.0,29.142857142857142,0.0
347705,2020-07-19,Santa Cruz,California,6087.0,772,3,0.0,0.0,28.714285714285715,0.0
350907,2020-07-20,Santa Cruz,California,6087.0,772,3,0.0,0.0,28.428571428571427,0.0
354110,2020-07-21,Santa Cruz,California,6087.0,830,3,58.0,0.0,32.857142857142854,0.0
357314,2020-07-22,Santa Cruz,California,6087.0,848,3,18.0,0.0,29.857142857142858,0.0
360520,2020-07-23,Santa Cruz,California,6087.0,878,4,30.0,1.0,24.571428571428573,0.14285714285714285
363727,2020-07-24,Santa Cruz,California,6087.0,891,4,13.0,0.0,22.142857142857142,0.14285714285714285
366934,2020-07-25,Santa Cruz,California,6087.0,930,4,39.0,0.0,22.571428571428573,0.14285714285714285
370144,2020-07-26,Santa Cruz,California,6087.0,939,4,9.0,0.0,23.857142857142858,0.14285714285714285
373356,2020-07-27,Santa Cruz,California,6087.0,970,4,31.0,0.0,28.285714285714285,0.14285714285714285
376570,2020-07-28,Santa Cruz,California,6087.0,984,4,14.0,0.0,22.0,0.14285714285714285
379787,2020-07-29,Santa Cruz,California,6087.0,1030,4,46.0,0.0,26.0,0.14285714285714285
383004,2020-07-30,Santa Cruz,California,6087.0,1076,4,46.0,0.0,28.285714285714285,0.0
386222,2020-07-31,Santa Cruz,California,6087.0,1109,4,33.0,0.0,31.142857142857142,0.0
389439,2020-08-01,Santa Cruz,California,6087.0,1152,4,43.0,0.0,31.714285714285715,0.0
392656,2020-08-02,Santa Cruz,California,6087.0,1164,4,12.0,0.0,32.142857142857146,0.0
395872,2020-08-03,Santa Cruz,California,6087.0,1162,4,-2.0,0.0,27.428571428571427,0.0
399088,2020-08-04,Santa Cruz,California,6087.0,1196,4,34.0,0.0,30.285714285714285,0.0
402304,2020-08-05,Santa Cruz,California,6087.0,1202,4,6.0,0.0,24.571428571428573,0.0
405522,2020-08-06,Santa Cruz,California,6087.0,1213,4,11.0,0.0,19.571428571428573,0.0
408742,2020-08-07,Santa Cruz,California,6087.0,1229,4,16.0,0.0,17.142857142857142,0.0
411961,2020-08-08,Santa Cruz,California,6087.0,1238,6,9.0,2.0,12.285714285714286,0.2857142857142857
415181,2020-08-09,Santa Cruz,California,6087.0,1247,6,9.0,0.0,11.857142857142858,0.2857142857142857
418402,2020-08-10,Santa Cruz,California,6087.0,1246,6,-1.0,0.0,12.0,0.2857142857142857
421623,2020-08-11,Santa Cruz,California,6087.0,1287,6,41.0,0.0,13.0,0.2857142857142857
424844,2020-08-12,Santa Cruz,California,6087.0,1352,6,65.0,0.0,21.428571428571427,0.2857142857142857
428068,2020-08-13,Santa Cruz,California,6087.0,1382,6,30.0,0.0,24.142857142857142,0.2857142857142857
431296,2020-08-14,Santa Cruz,California,6087.0,1383,6,1.0,0.0,22.0,0.2857142857142857
434521,2020-08-15,Santa Cruz,California,6087.0,1420,7,37.0,1.0,26.0,0.14285714285714285
437747,2020-08-16,Santa Cruz,California,6087.0,1454,7,34.0,0.0,29.571428571428573,0.14285714285714285
440973,2020-08-17,Santa Cruz,California,6087.0,1454,7,0.0,0.0,29.714285714285715,0.14285714285714285
444199,2020-08-18,Santa Cruz,California,6087.0,1505,7,51.0,0.0,31.142857142857142,0.14285714285714285
447426,2020-08-19,Santa Cruz,California,6087.0,1546,7,41.0,0.0,27.714285714285715,0.14285714285714285
450654,2020-08-20,Santa Cruz,California,6087.0,1569,7,23.0,0.0,26.714285714285715,0.14285714285714285
453882,2020-08-21,Santa Cruz,California,6087.0,1605,7,36.0,0.0,31.714285714285715,0.14285714285714285
457110,2020-08-22,Santa Cruz,California,6087.0,1617,7,12.0,0.0,28.142857142857142,0.0
460337,2020-08-23,Santa Cruz,California,6087.0,1628,7,11.0,0.0,24.857142857142858,0.0
463566,2020-08-24,Santa Cruz,California,6087.0,1636,7,8.0,0.0,26.0,0.0
466795,2020-08-25,Santa Cruz,California,6087.0,1698,7,62.0,0.0,27.571428571428573,0.0
470024,2020-08-26,Santa Cruz,California,6087.0,1714,7,16.0,0.0,24.0,0.0
473256,2020-08-27,Santa Cruz,California,6087.0,1726,7,12.0,0.0,22.428571428571427,0.0
476489,2020-08-28,Santa Cruz,California,6087.0,1735,7,9.0,0.0,18.571428571428573,0.0
479722,2020-08-29,Santa Cruz,California,6087.0,1747,7,12.0,0.0,18.571428571428573,0.0
482956,2020-08-30,Santa Cruz,California,6087.0,1746,7,-1.0,0.0,16.857142857142858,0.0
486191,2020-08-31,Santa Cruz,California,6087.0,1744,7,-2.0,0.0,15.428571428571429,0.0
489424,2020-09-01,Santa Cruz,California,6087.0,1755,7,11.0,0.0,8.142857142857142,0.0
492657,2020-09-02,Santa Cruz,California,6087.0,1878,7,123.0,0.0,23.428571428571427,0.0
495891,2020-09-03,Santa Cruz,California,6087.0,1896,7,18.0,0.0,24.285714285714285,0.0
499124,2020-09-04,Santa Cruz,California,6087.0,1923,7,27.0,0.0,26.857142857142858,0.0
502358,2020-09-05,Santa Cruz,California,6087.0,1931,7,8.0,0.0,26.285714285714285,0.0
505592,2020-09-06,Santa Cruz,California,6087.0,1931,7,0.0,0.0,26.428571428571427,0.0
508824,2020-09-07,Santa Cruz,California,6087.0,1931,7,0.0,0.0,26.714285714285715,0.0
512057,2020-09-08,Santa Cruz,California,6087.0,1931,7,0.0,0.0,25.142857142857142,0.0
515290,2020-09-09,Santa Cruz,California,6087.0,1993,7,62.0,0.0,16.428571428571427,0.0
518525,2020-09-10,Santa Cruz,California,6087.0,2013,7,20.0,0.0,16.714285714285715,0.0
521762,2020-09-11,Santa Cruz,California,6087.0,2021,7,8.0,0.0,14.0,0.0
524998,2020-09-12,Santa Cruz,California,6087.0,2043,7,22.0,0.0,16.0,0.0
528234,2020-09-13,Santa Cruz,California,6087.0,2043,7,0.0,0.0,16.0,0.0
531471,2020-09-14,Santa Cruz,California,6087.0,2065,7,22.0,0.0,19.142857142857142,0.0
534706,2020-09-15,Santa Cruz,California,6087.0,2096,7,31.0,0.0,23.571428571428573,0.0
537942,2020-09-16,Santa Cruz,California,6087.0,2108,8,12.0,1.0,16.428571428571427,0.14285714285714285
541179,2020-09-17,Santa Cruz,California,6087.0,2175,8,67.0,0.0,23.142857142857142,0.14285714285714285
544415,2020-09-18,Santa Cruz,California,6087.0,2189,8,14.0,0.0,24.0,0.14285714285714285
547653,2020-09-19,Santa Cruz,California,6087.0,2218,8,29.0,0.0,25.0,0.14285714285714285
550892,2020-09-20,Santa Cruz,California,6087.0,2218,8,0.0,0.0,25.0,0.14285714285714285
554131,2020-09-21,Santa Cruz,California,6087.0,2276,8,58.0,0.0,30.142857142857142,0.14285714285714285
557368,2020-09-22,Santa Cruz,California,6087.0,2283,8,7.0,0.0,26.714285714285715,0.14285714285714285
560604,2020-09-23,Santa Cruz,California,6087.0,2294,9,11.0,1.0,26.571428571428573,0.14285714285714285
563843,2020-09-24,Santa Cruz,California,6087.0,2319,9,25.0,0.0,20.571428571428573,0.14285714285714285
567083,2020-09-25,Santa Cruz,California,6087.0,2330,9,11.0,0.0,20.142857142857142,0.14285714285714285
570325,2020-09-26,Santa Cruz,California,6087.0,2358,9,28.0,0.0,20.0,0.14285714285714285
573567,2020-09-27,Santa Cruz,California,6087.0,2360,9,2.0,0.0,20.285714285714285,0.14285714285714285
576810,2020-09-28,Santa Cruz,California,6087.0,2379,9,19.0,0.0,14.714285714285714,0.14285714285714285
580051,2020-09-29,Santa Cruz,California,6087.0,2394,10,15.0,1.0,15.857142857142858,0.2857142857142857
583290,2020-09-30,Santa Cruz,California,6087.0,2423,12,29.0,2.0,18.428571428571427,0.42857142857142855
586530,2020-10-01,Santa Cruz,California,6087.0,2427,12,4.0,0.0,15.428571428571429,0.42857142857142855
589771,2020-10-02,Santa Cruz,California,6087.0,2481,12,54.0,0.0,21.571428571428573,0.42857142857142855
593011,2020-10-03,Santa Cruz,California,6087.0,2494,12,13.0,0.0,19.428571428571427,0.42857142857142855
596253,2020-10-04,Santa Cruz,California,6087.0,2501,12,7.0,0.0,20.142857142857142,0.42857142857142855
599496,2020-10-05,Santa Cruz,California,6087.0,2519,12,18.0,0.0,20.0,0.42857142857142855
602739,2020-10-06,Santa Cruz,California,6087.0,2527,14,8.0,2.0,19.0,0.5714285714285714
605981,2020-10-07,Santa Cruz,California,6087.0,2535,18,8.0,4.0,16.0,0.8571428571428571
609224,2020-10-08,Santa Cruz,California,6087.0,2552,19,17.0,1.0,17.857142857142858,1.0
612466,2020-10-09,Santa Cruz,California,6087.0,2563,20,11.0,1.0,11.714285714285714,1.1428571428571428
615707,2020-10-10,Santa Cruz,California,6087.0,2589,20,26.0,0.0,13.571428571428571,1.1428571428571428
618949,2020-10-11,Santa Cruz,California,6087.0,2595,20,6.0,0.0,13.428571428571429,1.1428571428571428
622192,2020-10-12,Santa Cruz,California,6087.0,2605,20,10.0,0.0,12.285714285714286,1.1428571428571428
625435,2020-10-13,Santa Cruz,California,6087.0,2618,20,13.0,0.0,13.0,0.8571428571428571
628678,2020-10-14,Santa Cruz,California,6087.0,2633,23,15.0,3.0,14.0,0.7142857142857143
631922,2020-10-15,Santa Cruz,California,6087.0,2670,23,37.0,0.0,16.857142857142858,0.5714285714285714
635168,2020-10-16,Santa Cruz,California,6087.0,2682,23,12.0,0.0,17.0,0.42857142857142855
638413,2020-10-17,Santa Cruz,California,6087.0,2696,23,14.0,0.0,15.285714285714286,0.42857142857142855
641660,2020-10-18,Santa Cruz,California,6087.0,2706,23,10.0,0.0,15.857142857142858,0.42857142857142855
644908,2020-10-19,Santa Cruz,California,6087.0,2722,23,16.0,0.0,16.714285714285715,0.42857142857142855
648153,2020-10-20,Santa Cruz,California,6087.0,2725,24,3.0,1.0,15.285714285714286,0.5714285714285714
651397,2020-10-21,Santa Cruz,California,6087.0,2744,25,19.0,1.0,15.857142857142858,0.2857142857142857
654642,2020-10-22,Santa Cruz,California,6087.0,2753,25,9.0,0.0,11.857142857142858,0.2857142857142857
657887,2020-10-23,Santa Cruz,California,6087.0,2771,25,18.0,0.0,12.714285714285714,0.2857142857142857
661131,2020-10-24,Santa Cruz,California,6087.0,2788,25,17.0,0.0,13.142857142857142,0.2857142857142857
664376,2020-10-25,Santa Cruz,California,6087.0,2802,25,14.0,0.0,13.714285714285714,0.2857142857142857
667622,2020-10-26,Santa Cruz,California,6087.0,2808,25,6.0,0.0,12.285714285714286,0.2857142857142857
670865,2020-10-27,Santa Cruz,California,6087.0,2821,25,13.0,0.0,13.714285714285714,0.14285714285714285
674107,2020-10-28,Santa Cruz,California,6087.0,2848,25,27.0,0.0,14.857142857142858,0.0
677351,2020-10-29,Santa Cruz,California,6087.0,2861,25,13.0,0.0,15.428571428571429,0.0
680594,2020-10-30,Santa Cruz,California,6087.0,2884,26,23.0,1.0,16.142857142857142,0.14285714285714285
683838,2020-10-31,Santa Cruz,California,6087.0,2884,26,0.0,0.0,13.714285714285714,0.14285714285714285
289,2020-02-24,Solano,California,6095.0,1,0,,,,
305,2020-02-25,Solano,California,6095.0,1,0,0.0,0.0,0.0,0.0
324,2020-02-26,Solano,California,6095.0,11,0,10.0,0.0,5.0,0.0
344,2020-02-27,Solano,California,6095.0,11,0,0.0,0.0,3.3333333333333335,0.0
364,2020-02-28,Solano,California,6095.0,11,0,0.0,0.0,2.5,0.0
386,2020-02-29,Solano,California,6095.0,11,0,0.0,0.0,2.0,0.0
409,2020-03-01,Solano,California,6095.0,12,0,1.0,0.0,1.8333333333333333,0.0
438,2020-03-02,Solano,California,6095.0,12,0,0.0,0.0,1.5714285714285714,0.0
472,2020-03-03,Solano,California,6095.0,12,0,0.0,0.0,1.5714285714285714,0.0
507,2020-03-04,Solano,California,6095.0,12,0,0.0,0.0,0.14285714285714285,0.0
546,2020-03-05,Solano,California,6095.0,12,0,0.0,0.0,0.14285714285714285,0.0
596,2020-03-06,Solano,California,6095.0,12,0,0.0,0.0,0.14285714285714285,0.0
674,2020-03-07,Solano,California,6095.0,12,0,0.0,0.0,0.14285714285714285,0.0
769,2020-03-08,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
884,2020-03-09,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
1017,2020-03-10,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
1183,2020-03-11,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
1389,2020-03-12,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
1650,2020-03-13,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
1968,2020-03-14,Solano,California,6095.0,12,0,0.0,0.0,0.0,0.0
2349,2020-03-15,Solano,California,6095.0,13,0,1.0,0.0,0.14285714285714285,0.0
2784,2020-03-16,Solano,California,6095.0,15,0,2.0,0.0,0.42857142857142855,0.0
3266,2020-03-17,Solano,California,6095.0,15,0,0.0,0.0,0.42857142857142855,0.0
3820,2020-03-18,Solano,California,6095.0,15,0,0.0,0.0,0.42857142857142855,0.0
4480,2020-03-19,Solano,California,6095.0,15,0,0.0,0.0,0.42857142857142855,0.0
5255,2020-03-20,Solano,California,6095.0,18,0,3.0,0.0,0.8571428571428571,0.0
6177,2020-03-21,Solano,California,6095.0,19,0,1.0,0.0,1.0,0.0
7211,2020-03-22,Solano,California,6095.0,19,0,0.0,0.0,0.8571428571428571,0.0
8354,2020-03-23,Solano,California,6095.0,21,0,2.0,0.0,0.8571428571428571,0.0
9597,2020-03-24,Solano,California,6095.0,29,0,8.0,0.0,2.0,0.0
10969,2020-03-25,Solano,California,6095.0,36,0,7.0,0.0,3.0,0.0
12514,2020-03-26,Solano,California,6095.0,39,0,3.0,0.0,3.4285714285714284,0.0
14180,2020-03-27,Solano,California,6095.0,39,0,0.0,0.0,3.0,0.0
15962,2020-03-28,Solano,California,6095.0,39,0,0.0,0.0,2.857142857142857,0.0
17851,2020-03-29,Solano,California,6095.0,39,0,0.0,0.0,2.857142857142857,0.0
19828,2020-03-30,Solano,California,6095.0,48,0,9.0,0.0,3.857142857142857,0.0
21903,2020-03-31,Solano,California,6095.0,54,0,6.0,0.0,3.5714285714285716,0.0
24061,2020-04-01,Solano,California,6095.0,54,0,0.0,0.0,2.5714285714285716,0.0
26290,2020-04-02,Solano,California,6095.0,66,1,12.0,1.0,3.857142857142857,0.14285714285714285
28589,2020-04-03,Solano,California,6095.0,78,1,12.0,0.0,5.571428571428571,0.14285714285714285
30947,2020-04-04,Solano,California,6095.0,78,1,0.0,0.0,5.571428571428571,0.14285714285714285
33353,2020-04-05,Solano,California,6095.0,78,1,0.0,0.0,5.571428571428571,0.14285714285714285
35798,2020-04-06,Solano,California,6095.0,93,1,15.0,0.0,6.428571428571429,0.14285714285714285
38287,2020-04-07,Solano,California,6095.0,104,2,11.0,1.0,7.142857142857143,0.2857142857142857
40831,2020-04-08,Solano,California,6095.0,117,2,13.0,0.0,9.0,0.2857142857142857
43403,2020-04-09,Solano,California,6095.0,120,2,3.0,0.0,7.714285714285714,0.14285714285714285
46003,2020-04-10,Solano,California,6095.0,126,2,6.0,0.0,6.857142857142857,0.14285714285714285
48633,2020-04-11,Solano,California,6095.0,126,2,0.0,0.0,6.857142857142857,0.14285714285714285
51295,2020-04-12,Solano,California,6095.0,126,2,0.0,0.0,6.857142857142857,0.14285714285714285
53974,2020-04-13,Solano,California,6095.0,140,2,14.0,0.0,6.714285714285714,0.14285714285714285
56666,2020-04-14,Solano,California,6095.0,145,2,5.0,0.0,5.857142857142857,0.0
59374,2020-04-15,Solano,California,6095.0,146,2,1.0,0.0,4.142857142857143,0.0
62093,2020-04-16,Solano,California,6095.0,161,2,15.0,0.0,5.857142857142857,0.0
64826,2020-04-17,Solano,California,6095.0,174,2,13.0,0.0,6.857142857142857,0.0
67574,2020-04-18,Solano,California,6095.0,174,2,0.0,0.0,6.857142857142857,0.0
70336,2020-04-19,Solano,California,6095.0,174,2,0.0,0.0,6.857142857142857,0.0
73105,2020-04-20,Solano,California,6095.0,185,2,11.0,0.0,6.428571428571429,0.0
75881,2020-04-21,Solano,California,6095.0,186,3,1.0,1.0,5.857142857142857,0.14285714285714285
78665,2020-04-22,Solano,California,6095.0,186,3,0.0,0.0,5.714285714285714,0.14285714285714285
81459,2020-04-23,Solano,California,6095.0,195,4,9.0,1.0,4.857142857142857,0.2857142857142857
84259,2020-04-24,Solano,California,6095.0,199,4,4.0,0.0,3.5714285714285716,0.2857142857142857
87067,2020-04-25,Solano,California,6095.0,204,4,5.0,0.0,4.285714285714286,0.2857142857142857
89884,2020-04-26,Solano,California,6095.0,204,4,0.0,0.0,4.285714285714286,0.2857142857142857
92702,2020-04-27,Solano,California,6095.0,231,4,27.0,0.0,6.571428571428571,0.2857142857142857
95534,2020-04-28,Solano,California,6095.0,254,4,23.0,0.0,9.714285714285714,0.14285714285714285
98379,2020-04-29,Solano,California,6095.0,254,5,0.0,1.0,9.714285714285714,0.2857142857142857
101229,2020-04-30,Solano,California,6095.0,268,5,14.0,0.0,10.428571428571429,0.14285714285714285
104084,2020-05-01,Solano,California,6095.0,271,5,3.0,0.0,10.285714285714286,0.14285714285714285
106949,2020-05-02,Solano,California,6095.0,271,5,0.0,0.0,9.571428571428571,0.14285714285714285
109818,2020-05-03,Solano,California,6095.0,271,5,0.0,0.0,9.571428571428571,0.14285714285714285
112693,2020-05-04,Solano,California,6095.0,325,6,54.0,1.0,13.428571428571429,0.2857142857142857
115576,2020-05-05,Solano,California,6095.0,330,6,5.0,0.0,10.857142857142858,0.2857142857142857
118535,2020-05-06,Solano,California,6095.0,342,7,12.0,1.0,12.571428571428571,0.2857142857142857
121502,2020-05-07,Solano,California,6095.0,347,7,5.0,0.0,11.285714285714286,0.2857142857142857
124482,2020-05-08,Solano,California,6095.0,356,7,9.0,0.0,12.142857142857142,0.2857142857142857
127467,2020-05-09,Solano,California,6095.0,356,7,0.0,0.0,12.142857142857142,0.2857142857142857
130457,2020-05-10,Solano,California,6095.0,356,7,0.0,0.0,12.142857142857142,0.2857142857142857
133447,2020-05-11,Solano,California,6095.0,384,10,28.0,3.0,8.428571428571429,0.5714285714285714
136437,2020-05-12,Solano,California,6095.0,393,11,9.0,1.0,9.0,0.7142857142857143
139428,2020-05-13,Solano,California,6095.0,402,12,9.0,1.0,8.571428571428571,0.7142857142857143
142424,2020-05-14,Solano,California,6095.0,413,14,11.0,2.0,9.428571428571429,1.0
145423,2020-05-15,Solano,California,6095.0,415,16,2.0,2.0,8.428571428571429,1.2857142857142858
148427,2020-05-16,Solano,California,6095.0,415,16,0.0,0.0,8.428571428571429,1.2857142857142858
151436,2020-05-17,Solano,California,6095.0,415,16,0.0,0.0,8.428571428571429,1.2857142857142858
154448,2020-05-18,Solano,California,6095.0,429,16,14.0,0.0,6.428571428571429,0.8571428571428571
157464,2020-05-19,Solano,California,6095.0,435,16,6.0,0.0,6.0,0.7142857142857143
160490,2020-05-20,Solano,California,6095.0,440,18,5.0,2.0,5.428571428571429,0.8571428571428571
163518,2020-05-21,Solano,California,6095.0,454,19,14.0,1.0,5.857142857142857,0.7142857142857143
166551,2020-05-22,Solano,California,6095.0,460,20,6.0,1.0,6.428571428571429,0.5714285714285714
169588,2020-05-23,Solano,California,6095.0,460,20,0.0,0.0,6.428571428571429,0.5714285714285714
172629,2020-05-24,Solano,California,6095.0,460,20,0.0,0.0,6.428571428571429,0.5714285714285714
175673,2020-05-25,Solano,California,6095.0,460,20,0.0,0.0,4.428571428571429,0.5714285714285714
178717,2020-05-26,Solano,California,6095.0,504,20,44.0,0.0,9.857142857142858,0.5714285714285714
181761,2020-05-27,Solano,California,6095.0,507,21,3.0,1.0,9.571428571428571,0.42857142857142855
184815,2020-05-28,Solano,California,6095.0,514,22,7.0,1.0,8.571428571428571,0.42857142857142855
187871,2020-05-29,Solano,California,6095.0,522,22,8.0,0.0,8.857142857142858,0.2857142857142857
190936,2020-05-30,Solano,California,6095.0,522,22,0.0,0.0,8.857142857142858,0.2857142857142857
194003,2020-05-31,Solano,California,6095.0,522,22,0.0,0.0,8.857142857142858,0.2857142857142857
197073,2020-06-01,Solano,California,6095.0,551,22,29.0,0.0,13.0,0.2857142857142857
200146,2020-06-02,Solano,California,6095.0,552,22,1.0,0.0,6.857142857142857,0.2857142857142857
203222,2020-06-03,Solano,California,6095.0,564,22,12.0,0.0,8.142857142857142,0.14285714285714285
206302,2020-06-04,Solano,California,6095.0,570,22,6.0,0.0,8.0,0.0
209384,2020-06-05,Solano,California,6095.0,571,23,1.0,1.0,7.0,0.14285714285714285
212470,2020-06-06,Solano,California,6095.0,571,23,0.0,0.0,7.0,0.14285714285714285
215558,2020-06-07,Solano,California,6095.0,571,23,0.0,0.0,7.0,0.14285714285714285
218650,2020-06-08,Solano,California,6095.0,595,23,24.0,0.0,6.285714285714286,0.14285714285714285
221746,2020-06-09,Solano,California,6095.0,615,23,20.0,0.0,9.0,0.14285714285714285
224843,2020-06-10,Solano,California,6095.0,622,23,7.0,0.0,8.285714285714286,0.14285714285714285
227946,2020-06-11,Solano,California,6095.0,648,23,26.0,0.0,11.142857142857142,0.14285714285714285
231051,2020-06-12,Solano,California,6095.0,662,23,14.0,0.0,13.0,0.0
234158,2020-06-13,Solano,California,6095.0,662,23,0.0,0.0,13.0,0.0
237266,2020-06-14,Solano,California,6095.0,662,23,0.0,0.0,13.0,0.0
240375,2020-06-15,Solano,California,6095.0,690,23,28.0,0.0,13.571428571428571,0.0
243487,2020-06-16,Solano,California,6095.0,692,23,2.0,0.0,11.0,0.0
246601,2020-06-17,Solano,California,6095.0,797,23,105.0,0.0,25.0,0.0
249714,2020-06-18,Solano,California,6095.0,816,23,19.0,0.0,24.0,0.0
252830,2020-06-19,Solano,California,6095.0,865,23,49.0,0.0,29.0,0.0
255950,2020-06-20,Solano,California,6095.0,865,23,0.0,0.0,29.0,0.0
259078,2020-06-21,Solano,California,6095.0,865,23,0.0,0.0,29.0,0.0
262206,2020-06-22,Solano,California,6095.0,865,23,0.0,0.0,25.0,0.0
265336,2020-06-23,Solano,California,6095.0,865,23,0.0,0.0,24.714285714285715,0.0
268467,2020-06-24,Solano,California,6095.0,946,23,81.0,0.0,21.285714285714285,0.0
271603,2020-06-25,Solano,California,6095.0,984,23,38.0,0.0,24.0,0.0
274744,2020-06-26,Solano,California,6095.0,1039,23,55.0,0.0,24.857142857142858,0.0
277893,2020-06-27,Solano,California,6095.0,1073,23,34.0,0.0,29.714285714285715,0.0
281042,2020-06-28,Solano,California,6095.0,1123,23,50.0,0.0,36.857142857142854,0.0
284190,2020-06-29,Solano,California,6095.0,1131,24,8.0,1.0,38.0,0.14285714285714285
287338,2020-06-30,Solano,California,6095.0,1293,24,162.0,0.0,61.142857142857146,0.14285714285714285
290490,2020-07-01,Solano,California,6095.0,1407,25,114.0,1.0,65.85714285714286,0.2857142857142857
293645,2020-07-02,Solano,California,6095.0,1481,25,74.0,0.0,71.0,0.2857142857142857
296802,2020-07-03,Solano,California,6095.0,1481,25,0.0,0.0,63.142857142857146,0.2857142857142857
299965,2020-07-04,Solano,California,6095.0,1501,25,20.0,0.0,61.142857142857146,0.2857142857142857
303130,2020-07-05,Solano,California,6095.0,1553,25,52.0,0.0,61.42857142857143,0.2857142857142857
306295,2020-07-06,Solano,California,6095.0,1745,25,192.0,0.0,87.71428571428571,0.14285714285714285
309464,2020-07-07,Solano,California,6095.0,1831,27,86.0,2.0,76.85714285714286,0.42857142857142855
312635,2020-07-08,Solano,California,6095.0,1927,27,96.0,0.0,74.28571428571429,0.2857142857142857
315811,2020-07-09,Solano,California,6095.0,1990,27,63.0,0.0,72.71428571428571,0.2857142857142857
318985,2020-07-10,Solano,California,6095.0,2080,28,90.0,1.0,85.57142857142857,0.42857142857142855
322165,2020-07-11,Solano,California,6095.0,2080,28,0.0,0.0,82.71428571428571,0.42857142857142855
325347,2020-07-12,Solano,California,6095.0,2080,28,0.0,0.0,75.28571428571429,0.42857142857142855
328534,2020-07-13,Solano,California,6095.0,2224,31,144.0,3.0,68.42857142857143,0.8571428571428571
331721,2020-07-14,Solano,California,6095.0,2318,31,94.0,0.0,69.57142857142857,0.5714285714285714
334915,2020-07-15,Solano,California,6095.0,2412,31,94.0,0.0,69.28571428571429,0.5714285714285714
338111,2020-07-16,Solano,California,6095.0,2488,31,76.0,0.0,71.14285714285714,0.5714285714285714
341308,2020-07-17,Solano,California,6095.0,2559,31,71.0,0.0,68.42857142857143,0.42857142857142855
344508,2020-07-18,Solano,California,6095.0,2559,31,0.0,0.0,68.42857142857143,0.42857142857142855
347709,2020-07-19,Solano,California,6095.0,2559,31,0.0,0.0,68.42857142857143,0.42857142857142855
350911,2020-07-20,Solano,California,6095.0,2764,34,205.0,3.0,77.14285714285714,0.42857142857142855
354114,2020-07-21,Solano,California,6095.0,2862,35,98.0,1.0,77.71428571428571,0.5714285714285714
357318,2020-07-22,Solano,California,6095.0,2987,35,125.0,0.0,82.14285714285714,0.5714285714285714
360524,2020-07-23,Solano,California,6095.0,3075,35,88.0,0.0,83.85714285714286,0.5714285714285714
